transaction_id,category,amount(usd),merchant,job,hour,age,is_fraud
76e65109af22e76f2e003204e7eb4cd6,grocery_pos,150.48,"fraud_Rowe, Batz and Goodwin",Health service manager,4,95,0.0
405cbfd1958f43be75a3552cd240b451,grocery_pos,205.54,fraud_Heidenreich PLC,Paramedic,8,37,0.0
bd6d78853410ad2d296cde836b6409a4,home,70.13,fraud_Padberg-Sauer,Commercial/residential surveyor,12,19,0.0
469296210124d09923504d570fd81b6f,food_dining,50.32,"fraud_Schneider, Hayes and Nikolaus",Futures trader,21,29,0.0
77ff895e1984685e605e7f204b2544ad,gas_transport,48.33,fraud_Brekke and Sons,"Surveyor, minerals",8,35,0.0
a0a8c4ee681a9bf4dc93406e46273a6a,personal_care,204.5,fraud_Zulauf LLC,Film/video editor,17,32,0.0
c00f7868590032f73596996ff2d710b2,home,25.12,fraud_Eichmann-Kilback,Magazine features editor,23,56,0.0
d07a83385adde78bb447eca0f3643c25,kids_pets,5.1,fraud_Waelchi Inc,Drilling engineer,18,52,0.0
16b3cb0f26839bfe40b311d9b776fa75,entertainment,29.04,fraud_Kilback and Sons,Chartered legal executive (England and Wales),18,55,0.0
b4d206e5858a691e2d3109066650eaa5,home,72.37,fraud_White and Sons,"Administrator, education",16,36,0.0
847822a7e0877f5c34b0e06c37f64044,grocery_pos,119.57,fraud_Kutch and Sons,Barrister,11,36,0.0
f417054354d47710eb0d884cef7d9660,health_fitness,30.1,fraud_Waters-Cruickshank,Musician,21,40,0.0
8f410162e7d8d703ed7145e9832b51b3,shopping_net,120.51,fraud_Boyer-Reichert,Dance movement psychotherapist,1,36,0.0
bc3d09be95b7da7fff016ee981ecb5ca,personal_care,3.68,fraud_Abbott-Steuber,Counselling psychologist,18,22,0.0
264629ffe623ae98ab5b2782107ce57d,personal_care,2.62,fraud_Bins-Howell,Market researcher,22,42,0.0
ee3463c1659303ca8ff30d0070daea03,misc_net,5.51,"fraud_Moore, Dibbert and Koepp",Financial adviser,9,67,0.0
efc8a7fa1971e8dfd939aa537f7ccaa0,shopping_net,31.4,fraud_Fisher Inc,Medical sales representative,23,34,0.0
934ebf7c1662dce5103cebc8376d969e,food_dining,11.33,fraud_O'Keefe-Wisoky,Aid worker,23,45,0.0
dab329a61bb401f754a65344d046c305,home,53.05,fraud_Beier and Sons,Osteopath,12,38,0.0
b202a0b8dce137e49a7d181b0945c5dc,misc_net,104.47,fraud_Kuphal-Bartoletti,Politician's assistant,11,46,0.0
37fa8722dec7fff01db64ad64ede3eff,food_dining,60.42,fraud_Kilback LLC,"Engineer, agricultural",14,42,0.0
022b0c87574e1b538942e2c8331e5f36,grocery_net,101.79,"fraud_Stokes, Christiansen and Sipes",Film/video editor,8,32,0.0
35e40a48fdfa56c56c056d47c3a9c237,health_fitness,20.04,fraud_Jacobi Inc,Science writer,16,53,0.0
47b0f45c960f1245b36bc36950f45619,gas_transport,31.91,"fraud_Kutch, Hermiston and Farrell","Physicist, medical",10,67,0.0
8a87e732d9320825f2d99ed22531877e,kids_pets,4.79,fraud_Bernier and Sons,"Engineer, technical sales",17,96,0.0
4db87142d6ae236e29683126fa3c76af,gas_transport,71.78,fraud_Corwin-Collins,Gaffer,1,40,0.0
42d9c1e92333d24c65505717ef4b2b01,personal_care,72.49,"fraud_Medhurst, Cartwright and Ebert","Pharmacist, community",20,29,0.0
90d4757fe5268a7e2f0ada6b09bb6a18,home,62.73,"fraud_Windler, Goodwin and Kovacek","Editor, magazine features",14,27,0.0
9763fcacf3dbf503c8f8d9c41d293d6d,gas_transport,42.08,"fraud_Schaefer, Maggio and Daugherty",Furniture designer,4,67,0.0
31f33f3e6dc29aabcffbecaf6f611948,entertainment,44.45,fraud_Frami Group,Forensic psychologist,18,41,0.0
8f0886502c40b55c30820fa9cd4eb770,gas_transport,53.13,fraud_Torp-Labadie,Applications developer,6,56,0.0
8ee937d32b45a8f5bc757b0c43c45217,shopping_net,7.86,"fraud_Ruecker, Beer and Collier","Engineer, production",23,31,0.0
587c5583760cdfce8975cfcb004b5d65,gas_transport,60.25,"fraud_Reilly, Heaney and Cole",Paediatric nurse,7,56,0.0
3c174a0ef25931307bed4cd351843e0d,personal_care,15.42,"fraud_Lubowitz, Terry and Stracke",Further education lecturer,15,58,0.0
e7c69aedfcfea6b7db503273a2bd6ecf,grocery_net,30.13,fraud_Wuckert-Walter,Magazine features editor,1,43,0.0
bf908d3df0dc488b6be4b7a5899ab052,shopping_pos,3.29,fraud_Beier-Hyatt,Music tutor,6,57,0.0
7ad0446381f37ed243cbb62bbbd9ecbd,home,96.09,fraud_O'Connell-Ullrich,"Designer, exhibition/display",20,50,0.0
78e825a780d93f1afec2dd9c05007c0f,misc_net,163.81,"fraud_Kerluke, Considine and Macejkovic",Radio producer,21,49,0.0
0140448f7a13f58ef9933cecdb42401d,shopping_net,5.55,"fraud_Schmeler, Bashirian and Price","Physicist, medical",11,67,0.0
5680a3915064f13f2c2a48c1981dd014,misc_pos,136.63,fraud_Gutmann-Upton,Retail merchandiser,13,49,0.0
d4d11e15d033e6dfcd824ccd5fbfcd3a,kids_pets,21.27,fraud_Berge-Hills,"Surveyor, hydrographic",23,72,0.0
e14a365efd96582e5a34d90a9f5d8299,personal_care,12.46,fraud_Sporer-Keebler,Exhibition designer,20,42,0.0
b005efdc6acf74feb7eb8c52e5389a4b,gas_transport,66.47,fraud_Parisian and Sons,"Engineer, electronics",7,25,0.0
11720b4962d49abe0a7595b20276171b,entertainment,103.37,fraud_Goldner-Lemke,Ceramics designer,23,22,0.0
1faf029d1088e49c5d0aff7accb28ead,kids_pets,102.21,fraud_Waelchi Inc,Retail merchandiser,17,49,0.0
d148b19e80de382c6b4630225515341d,misc_pos,166.51,fraud_Block Group,"Psychologist, forensic",21,24,0.0
dd4cc3c8e43b445d64e3d97c0d7531ac,shopping_net,134.77,"fraud_Gottlieb, Considine and Schultz",Petroleum engineer,16,35,0.0
a14b710b9c80990b58e01bdf25fc3e25,food_dining,121.72,fraud_Stiedemann Ltd,Tax adviser,7,55,0.0
b29736d96b62bd3dffbec972fb9c7f79,health_fitness,26.07,"fraud_Mueller, Gerhold and Mueller",Market researcher,19,42,0.0
34c3890640e4b193715042193b415b9b,food_dining,78.41,"fraud_Graham, Hegmann and Hammes",Water engineer,18,47,0.0
c657bc2bac2a9cc77b7e65c9c720fb63,personal_care,134.75,fraud_Watsica LLC,Engineering geologist,20,68,0.0
1e0c0f9e1a6e1e47b544b356862c28d3,home,84.36,fraud_Gerhold LLC,Mechanical engineer,14,58,0.0
e4aae4ebd8ae35a064d68da186aaf45e,entertainment,39.67,fraud_Heaney-Marquardt,Drilling engineer,2,63,0.0
20d123ae5eca7a43e8a1116fc361cf2c,kids_pets,57.96,fraud_Breitenberg-Hermiston,"Radiographer, diagnostic",14,57,0.0
b9dbc08cb39da5117fa9a1c80bfc21f1,health_fitness,70.45,"fraud_Klocko, Runolfsdottir and Breitenberg",Physiotherapist,23,45,0.0
29dc2759f1974adb544050cf10dff035,misc_pos,206.61,fraud_Williamson LLC,Production engineer,10,72,0.0
0c08a42bfd17c6f863d559296d1de671,shopping_pos,1.11,fraud_Kihn Inc,Chemical engineer,5,93,0.0
61537cada4415cdc5c788841c5793fb6,grocery_net,36.8,fraud_Kutch-Hegmann,Pharmacologist,2,45,0.0
72d2162bb384e7c380f90850ba13935c,grocery_pos,118.61,fraud_Kutch and Sons,Advertising copywriter,1,56,0.0
b5472e949f4cf603affc142570ecbda2,misc_pos,98.94,fraud_Haley Group,"Sales professional, IT",17,25,0.0
a62006ba16cbb3bf25b164591feef1a9,misc_net,2.38,fraud_Huel-Langworth,Forensic psychologist,11,41,0.0
59a9ebe68d2b80965645427d301325be,grocery_net,54.95,fraud_Bahringer-Larson,"Scientist, marine",2,47,0.0
87e2caea42668421aa480fc73b92f29f,shopping_pos,5.89,fraud_Pouros-Conroy,"Scientist, biomedical",8,65,0.0
ef8f13ecc796855664823929a4ebef2a,kids_pets,161.14,"fraud_Metz, Russel and Metz",Amenity horticulturist,15,37,0.0
4623e03bf34f18bb2c8a5444e19a44e3,misc_pos,6.4,"fraud_Terry, Johns and Bins",Materials engineer,16,51,0.0
c1bd89fa54fceffc39adbb7311891353,gas_transport,44.87,"fraud_Greenholt, Jacobi and Gleason",Claims inspector/assessor,9,24,0.0
3750d2d8b484eb167db010a1b9ac93f4,entertainment,56.17,fraud_Abshire PLC,Counsellor,22,67,0.0
ea89c7d4831dd65b06fee99d811df27e,home,46.52,"fraud_Hettinger, McCullough and Fay",Mining engineer,16,68,0.0
1a67659b311ed60ec72f7b2896ae726b,shopping_pos,119.16,"fraud_Roob, Conn and Tremblay",Toxicologist,1,48,0.0
265b4600004b6ca287988fa78de1d5e4,kids_pets,45.08,"fraud_Romaguera, Wehner and Tromp",Dance movement psychotherapist,22,36,0.0
aa566310cbff5cc5ef69e4dedcec3111,entertainment,70.68,"fraud_Cormier, Stracke and Thiel",Naval architect,21,34,0.0
4faf46f5089fd0712228f24bd0995aab,shopping_net,15.05,fraud_Cormier LLC,"Conservation officer, historic buildings",18,25,0.0
a718016e816f72889b8c4b6f715a4445,kids_pets,55.27,fraud_Waelchi-Wolf,Exhibition designer,14,48,0.0
4b26e491a6b7607e5283b0693cff2600,travel,1.48,"fraud_Hagenes, Hermann and Stroman",Public relations account executive,14,83,0.0
7a6c1b936bbdaa858fbc20ebe1f5cd34,home,79.92,"fraud_Witting, Beer and Ernser",Engineering geologist,18,70,0.0
1ff47b13b85d4cbc4d34afd1ff543cd7,food_dining,42.98,"fraud_Hermiston, Russel and Price",Landscape architect,16,62,0.0
14825fa618f02e58ec8df80093eb0022,gas_transport,68.58,"fraud_Reilly, Heaney and Cole",Equality and diversity officer,1,82,0.0
2a2c2c2b2d2c6123740508c387032771,grocery_pos,107.01,fraud_Padberg-Welch,Electrical engineer,3,28,0.0
440361036c55142fa07e2a67ebac9b11,personal_care,45.15,fraud_Schmeler-Howe,Futures trader,22,22,0.0
6cd4e4d880f82627c1cf58f6ea5efe29,grocery_net,36.52,fraud_Roob LLC,Insurance broker,4,43,0.0
67e398373bb67d7d7c0867bbccdf4f79,kids_pets,8.84,fraud_Breitenberg-Hermiston,"Scientist, audiological",19,39,0.0
8ea68bff69198ebbfccaa163ee2dcf37,health_fitness,36.43,fraud_Thompson-Gleason,Rural practice surveyor,18,19,0.0
9ca156ea3bfd096068e2bb0e863d94f9,grocery_net,61.17,fraud_Heller-Abshire,"Surveyor, minerals",2,35,0.0
34f90f711cc1fd23adf4890c72631495,travel,4.26,"fraud_Ritchie, Bradtke and Stiedemann",Cartographer,12,56,0.0
d7cc8d3f24d5f5c94587538165483719,home,68.77,"fraud_Cole, Hills and Jewess",Sports development officer,17,38,0.0
b4788f7e8b2ca41031a0d4e4683c974e,entertainment,84.11,fraud_Dare-Marvin,"Engineer, biomedical",17,39,0.0
528a1199fc552e046f7a69c97d2f8d4b,kids_pets,44.09,"fraud_Romaguera, Wehner and Tromp","Development worker, community",23,33,0.0
de809dfa844f3acdf322b73b82515f48,grocery_pos,82.21,fraud_Miller-Hauck,Cabin crew,7,74,0.0
2a83ae978bca6864a09621562a349659,health_fitness,33.63,fraud_Greenholt Ltd,Paediatric nurse,21,56,0.0
f39c9ab3d481c48613839910b8ef1761,food_dining,17.86,fraud_Schuppe-Schuppe,Statistician,13,31,0.0
722ccc2cc0f8b23e9666a477a1df4dc1,shopping_net,8.95,fraud_Kassulke PLC,Colour technologist,7,63,0.0
69a7c5cd29b97bd3578f1cf369d0a975,kids_pets,55.79,fraud_Goyette-Gerhold,Forensic psychologist,12,41,0.0
2c5a46ccc214d3c736df41af74b1f873,gas_transport,69.5,"fraud_Lind, Huel and McClure",Occupational psychologist,7,68,0.0
883c42577b5fcfb03db150e84a37402c,grocery_pos,115.11,"fraud_Schumm, Bauch and Ondricka","Development worker, international aid",8,50,0.0
96aef28321b1d75ef32197189dede94b,health_fitness,14.87,fraud_Kub-Heaney,Operations geologist,12,46,0.0
a77c009fa3fa7668c54c73584bad0c5a,kids_pets,4.83,"fraud_Romaguera, Wehner and Tromp",Tree surgeon,19,39,0.0
83f06a2fd1b1cbdb998e2d40b11dd562,health_fitness,87.99,"fraud_Conroy, Balistreri and Gorczany","Therapist, occupational",19,64,0.0
e9f1b11dd07f869e0ad09f0ff431b157,entertainment,139.41,fraud_Spencer PLC,Child psychotherapist,18,44,0.0
be995ce60ca08feb62494d46af3c7d1b,home,17.62,"fraud_Witting, Beer and Ernser",Civil Service administrator,20,46,0.0
8c0182387e4b10ca8279659238c0e88c,shopping_net,132.59,"fraud_Reichert, Shanahan and Hayes",Public house manager,22,48,0.0
59ed55539d15ccacc37e973dd412fec9,grocery_pos,73.05,fraud_DuBuque LLC,Soil scientist,10,56,0.0
5f848038fb421553bf4e6db2bb913f31,misc_net,696.29,fraud_Bednar Group,Tourist information centre manager,22,47,1.0
c1d0b42a2d4fadbdf93ad33333d9cb53,misc_pos,27.55,fraud_Thiel PLC,Tourist information centre manager,11,47,0.0
5ca2734f5995f4234116c794ed39fde9,entertainment,28.5,"fraud_Fadel, Mertz and Rippin",Make,21,63,0.0
a2c5dff68c9fd37687672b072b753fbd,entertainment,15.82,fraud_Thiel-Thiel,Energy engineer,13,61,0.0
08db667c162596a15054f74c167d01fa,shopping_net,2.05,fraud_Gleason-Macejkovic,Sport and exercise psychologist,12,46,0.0
8169123127610ae75487a3b1730bc77f,grocery_pos,85.85,fraud_Kiehn Inc,Forensic psychologist,11,41,0.0
942f1b2891954a5fdd093045bcabcaa5,food_dining,35.68,"fraud_Hermiston, Russel and Price",Theme park manager,13,31,0.0
f6fd10d58bab91fdbaaaddb059d98d1b,misc_pos,47.93,fraud_Maggio-Fahey,Outdoor activities/education manager,0,37,0.0
4e29cf6c1447431e4364b776eb094843,shopping_net,9.81,fraud_Medhurst PLC,Prison officer,16,24,0.0
0d2dbcab825cc221993728d58409277c,personal_care,51.25,fraud_Kozey-Kuhlman,Chiropodist,21,91,0.0
08763d3e321b2d44c20ffac6087daff5,shopping_net,4.11,fraud_Stamm-Witting,Radio producer,20,49,0.0
f5c4369e815e1244304a8c1f0c4b19b6,home,57.93,fraud_Connelly-Carter,"Optician, dispensing",23,52,0.0
7a2ac4aa07d305ae3f15b07ad72c69ab,food_dining,130.72,fraud_Connelly PLC,Contractor,16,41,0.0
1ae6d3a2f6318585d7b58807a39c3218,food_dining,51.03,"fraud_Konopelski, Schneider and Hartmann",Glass blower/designer,19,50,0.0
3e91689e3b05940b8c2d1898b799855e,food_dining,67.28,fraud_Harris Group,Technical brewer,15,56,0.0
26d4893fde552a9df0f1a08bed0b22b7,food_dining,7.91,fraud_Kilback Group,Environmental education officer,16,47,0.0
0440adea4d7cd0b1d2b75fcca2d7a364,entertainment,73.51,fraud_Douglas-White,Film/video editor,16,47,0.0
c2dca7f9ed8d40662dc53a0413077d3b,health_fitness,136.56,fraud_Adams-Barrows,Patent attorney,17,55,0.0
8e5b4758af71ce3371192a6b5265f8f5,kids_pets,26.11,"fraud_Yost, Schamberger and Windler","Engineer, automotive",12,47,0.0
ef1b43f06104910b55bbd8d901068c65,misc_pos,116.14,fraud_Flatley Group,Investment analyst,17,48,0.0
f8f7d0d989dd166e75195395ab5897e1,shopping_net,99.06,fraud_Cormier LLC,Volunteer coordinator,1,42,0.0
d09049a42377596a1937d1f083ceca45,gas_transport,78.89,fraud_Marks Inc,"Scientist, research (physical sciences)",5,46,0.0
ce76e55498b6a578fad4beed3145b6e6,shopping_net,7.02,fraud_Price Inc,Radio broadcast assistant,23,33,0.0
3ac6b5ee48a856c5950775a8dcfc89f7,shopping_net,2.95,fraud_Price Inc,Archaeologist,13,28,0.0
229d9cbdf87fe6ca3abc4a6fc72b72ff,shopping_net,1.4,"fraud_Towne, Greenholt and Koepp",Building control surveyor,3,63,0.0
36c612eb12d7e6690807d68af9f2b60c,shopping_pos,127.02,fraud_Mayert Group,Broadcast presenter,23,50,0.0
5ddae980648531702f68fe41a204bdf6,gas_transport,51.66,"fraud_Eichmann, Bogan and Rodriguez",Research scientist (maths),3,94,0.0
883015d3a8789d79539a68373c2e8dfd,grocery_pos,197.55,fraud_Barton Inc,Pharmacologist,5,45,0.0
d32af9b5e76fe00adc8f840f4ec50527,shopping_pos,14.59,"fraud_Haley, Jewess and Bechtelar",Environmental consultant,22,43,0.0
22eed7e1230a9297f44d0dcc4a527f9e,shopping_net,2.83,fraud_Hills-Witting,Chartered public finance accountant,19,23,0.0
887b6e8d4b49c371d065d498c2544e9d,personal_care,166.41,fraud_Osinski Inc,Toxicologist,19,49,0.0
2da4e18833f75d09788f9c73fa697ddc,home,38.99,fraud_Terry Ltd,"Designer, jewellery",13,55,0.0
a54d7354995148b740806669660d9e0c,grocery_pos,107.36,"fraud_Kovacek, Dibbert and Ondricka",Commissioning editor,11,61,0.0
13e5b91b74682191dea0c7e7e51f909b,shopping_pos,9.11,"fraud_Schuppe, Nolan and Hoeger",Chief Financial Officer,10,62,0.0
ac0a4bd0a5c20cbe696299e8a263b8a6,grocery_pos,110.33,fraud_Rutherford-Mertz,Land/geomatics surveyor,10,29,0.0
dc0d386589b99bdf8fc4b4fd1f554b36,grocery_net,63.55,fraud_Rempel PLC,Metallurgist,5,52,0.0
ea03798c8f6930c7c621d99a4a58068f,entertainment,100.09,"fraud_Schroeder, Hauck and Treutel",Energy manager,14,25,0.0
b4427dc6cefa5329e87c3a76e96ec614,entertainment,49.64,"fraud_Welch, Rath and Koepp",Human resources officer,17,55,0.0
4fc538973cb0823db9d6f5617ecc33c5,shopping_pos,3.31,fraud_Hudson-Grady,Futures trader,22,29,0.0
32af5575dccbd2dc7ec7e00ec7509a1f,health_fitness,8.11,fraud_Schroeder Group,Retail banker,12,67,0.0
76f877be77a76198e09b3efdbe016a83,shopping_pos,129.06,"fraud_Willms, Kris and Bergnaum",Petroleum engineer,17,42,0.0
f531c2579b52aa2b2cf1573201ed2c76,travel,8.88,fraud_Ankunding-Carroll,Facilities manager,16,96,0.0
3850ba1bd17aa7c6179eed466384416d,health_fitness,121.73,fraud_Adams-Barrows,Field seismologist,14,36,0.0
6025242fb684a779eec3087420f0d90f,misc_pos,352.11,fraud_Wiza LLC,Operations geologist,0,59,0.0
668322003c8cb9a1285b602502ada8f4,grocery_pos,62.9,"fraud_Huel, Hammes and Witting",Higher education careers adviser,10,54,0.0
118a4c9b00a9e28a1d1f34c41fc5dd5f,entertainment,1.59,"fraud_Larkin, Stracke and Greenfelder",Curator,23,50,0.0
536ac7b92ffd4aa4d3ed0fbccdd3287d,shopping_net,99.31,fraud_Hills-Witting,Marketing executive,9,30,0.0
2aeadcea31ea7cd90203c50ebfb80f91,personal_care,88.1,fraud_Shanahan-Lehner,Pensions consultant,18,26,0.0
12f24b9849ab08abcd804cea0e3ce4d9,gas_transport,84.56,"fraud_Olson, Becker and Koch",Animal technologist,3,33,0.0
204de551c84a66d07032c1f54e465a6f,shopping_net,1.23,fraud_Terry-Huel,Phytotherapist,23,52,0.0
99b0bff38195c270938672cb39cc6275,grocery_pos,51.28,fraud_Cole PLC,Pensions consultant,6,26,0.0
7284ea25723bb7d518f8a03d46dd7540,grocery_pos,97.76,fraud_Lockman Ltd,Insurance broker,9,40,0.0
836b98d20089adf54cfed6a3bc37d7c1,grocery_pos,106.14,fraud_Lockman Ltd,Hydrologist,9,96,0.0
44d13aa410f71fb74d438739817d18b7,misc_pos,15.26,"fraud_Wiza, Schaden and Stark",Ambulance person,0,29,0.0
47fc63befacdd85e892164d414fff59a,grocery_pos,210.69,fraud_Koepp-Parker,Financial trader,9,44,0.0
9adf68d5b4f3e9b4ff79ef8687c8a0c1,personal_care,65.56,fraud_Nader-Maggio,"Exhibitions officer, museum/gallery",22,27,0.0
c78c7b9edf09c2aaeac988237b2cc003,home,88.78,"fraud_McDermott, Osinski and Morar",Systems developer,14,52,0.0
982eaf7f8358a371bcb7fee832689c0e,shopping_pos,4.14,"fraud_Bernhard, Grant and Langworth","Scientist, audiological",12,46,0.0
a0e6ce373db7799744f8094a8951f0a5,gas_transport,49.3,fraud_Harris Inc,Probation officer,9,61,0.0
55245d005bae31914808577da405185d,entertainment,156.07,fraud_Beier LLC,Cytogeneticist,20,68,0.0
e4873e916033db29b0683bb8f5ba4c9c,home,29.58,fraud_Beier and Sons,Theatre manager,12,32,0.0
28becb7bf11b5d9ebe6ca8ef0f46f253,grocery_pos,111.29,"fraud_Osinski, Ledner and Leuschke","Designer, ceramics/pottery",6,84,0.0
8e53c5f215a0bfde751afe4aea8916aa,kids_pets,118.15,fraud_Cartwright PLC,"Surveyor, hydrographic",17,72,0.0
8992153ec149e9528c7a033542a17e8e,health_fitness,168.77,"fraud_Mueller, Gerhold and Mueller",Chiropodist,23,91,0.0
d17fd78341e665845be30095a09009ef,gas_transport,41.0,fraud_Berge LLC,"Conservation officer, historic buildings",3,25,0.0
17cf2179b8142586320924559685da15,kids_pets,28.04,fraud_Beer-Jast,Cartographer,15,56,0.0
b0dda50e1938d6663403596d206164b8,shopping_net,374.43,fraud_Schumm PLC,"Teacher, secondary school",13,30,0.0
9e836f44a5ef151fe68f47ae728114e5,health_fitness,107.67,"fraud_Dare, Fritsch and Zboncak",Chartered public finance accountant,14,63,0.0
06c53f290bb0d369ff265eb56efff0b5,home,35.61,fraud_Champlin and Sons,Health physicist,22,51,0.0
0f32a263b299ac898d033133ccd91cb2,kids_pets,23.08,"fraud_Streich, Rolfson and Wilderman","Scientist, biomedical",16,31,0.0
c14be230f25d4a40b5c794b329648e4f,grocery_net,72.47,"fraud_Adams, Kovacek and Kuhlman","Engineer, land",11,33,0.0
f3bbaab679f1913480a3768c65c1192b,shopping_net,5.35,fraud_Kuhic LLC,"Engineer, biomedical",4,76,0.0
28234619eb1cee9b6a9b485d5d4c882a,food_dining,214.06,fraud_Kihn-Schuster,Insurance broker,23,40,0.0
883544a6e3932e3af3aec13ca8fd32ac,shopping_pos,1011.31,fraud_Lynch Ltd,Ambulance person,22,29,0.0
3fb69f959659b3780d954661bf7b6eba,shopping_net,3.39,fraud_Terry-Huel,"Administrator, local government",7,60,0.0
725e9d04300552324235db786a93fefa,shopping_net,5.21,fraud_Kozey-Boehm,Product designer,5,87,0.0
9e55406fbcfdaaa8ca0a6e6dcf72ae9a,food_dining,18.15,"fraud_Langosh, Wintheiser and Hyatt",Transport planner,21,55,0.0
a0fd5ee54d091fab62906db070342248,grocery_pos,64.56,fraud_Murray-Smitham,Further education lecturer,11,34,0.0
baa2772c37717c29e1b339711deda7cd,home,11.39,fraud_Padberg-Sauer,Media planner,13,50,0.0
45799411dc6f4d20469425d67782e4a9,shopping_pos,1.84,fraud_Pouros-Haag,"Librarian, academic",8,67,0.0
8e02b3125f2045a426c72b43bb0b3677,grocery_net,68.0,fraud_Spinka-Welch,"Merchandiser, retail",5,35,0.0
813238b171c831662417eb7d04880bcb,shopping_pos,6.94,fraud_Beier-Hyatt,"Designer, exhibition/display",13,50,0.0
f833d4da56a342c6a8a59714b7104c25,kids_pets,152.08,"fraud_Yost, Schamberger and Windler","Psychotherapist, child",18,18,0.0
3e01dbd7a89e327a02c1adb13e7175ad,entertainment,105.58,fraud_Kassulke Inc,"Buyer, industrial",5,93,0.0
02776012b6a92a379b531091d393ec7b,misc_pos,35.09,fraud_Williamson LLC,"Scientist, audiological",2,93,0.0
9f21f30521c764f2f88bb5b8edee5efe,misc_net,129.95,"fraud_Tillman, Fritsch and Schmitt",Audiological scientist,3,66,0.0
f4b8cd08825ad7f1fe38a604b39a988d,misc_pos,360.95,fraud_Stiedemann Inc,"Teacher, English as a foreign language",9,45,0.0
d6d40edc789b324d34ee984ce5efa533,misc_pos,97.82,fraud_Gislason Group,Contractor,0,41,0.0
11157f5bef24aab8ac267a04f9940e74,home,81.6,fraud_Medhurst Inc,Communications engineer,16,46,0.0
3151dea04dedd99ec9cf6b7dbe4c5bcd,food_dining,38.55,fraud_Kilback LLC,"Sales professional, IT",12,25,0.0
cd74e2c123127e7d209e9a0209521fdb,gas_transport,55.5,fraud_Prohaska-Murray,Mechanical engineer,8,60,0.0
707bd28e32a9809eeb52ad5dddf07ea3,shopping_pos,7.73,fraud_Metz-Boehm,Physiotherapist,8,55,0.0
3f1f076ef20a5cfde1f3d8954e57009e,food_dining,49.13,"fraud_Lakin, Ferry and Beatty",Marketing executive,23,30,0.0
321ab8e116bc727e9b10693579e6c156,grocery_pos,122.4,fraud_Kiehn Inc,Building services engineer,2,76,0.0
ba1864fce29cc9c2514ba57701297917,entertainment,43.36,fraud_Larson-Moen,Museum/gallery exhibitions officer,0,88,0.0
5176dc7373ed54074790e907d72c9648,entertainment,9.55,fraud_Effertz LLC,Product/process development scientist,23,49,0.0
ba285a5712a2ea16a95c924104564748,home,18.0,fraud_Stark-Koss,"Journalist, newspaper",21,44,0.0
e893e65b08bb104c2bacbc81e83bb576,shopping_pos,136.78,fraud_Hickle Group,Tourist information centre manager,0,47,0.0
7989c8a2b6b5be5a2faebd5791b70804,grocery_pos,160.41,fraud_Lockman Ltd,Film/video editor,9,32,0.0
e0daa115865218624739fb182ba67172,home,12.02,"fraud_Witting, Beer and Ernser",Facilities manager,23,96,0.0
fc42c25ba2ce17ea232151dafed2b357,misc_pos,44.11,fraud_Maggio-Fahey,"Accountant, chartered public finance",11,71,0.0
7b59b72ae9ff8b320c1be8bc47112a2f,personal_care,78.17,fraud_Osinski Inc,Dispensing optician,12,38,0.0
950ae9675737bbce5b65be021aa18404,misc_net,132.58,fraud_Kerluke Inc,Fine artist,8,63,0.0
ecfe897b9f51b2abecb004b12c8117b2,kids_pets,9.98,fraud_Wilkinson PLC,Quantity surveyor,18,60,0.0
25061825e1e77cfd0bd86abecaca4603,personal_care,75.11,fraud_Dickinson Ltd,"Research officer, political party",13,38,0.0
479719910823f7e5ba00a692da60030e,personal_care,68.47,fraud_Crooks and Sons,Mining engineer,21,71,0.0
26bfb8af7fe4abe41f5c67bd8ad2e6fa,misc_net,1.11,"fraud_Stehr, Jewess and Schimmel",Film/video editor,10,32,0.0
4209e737c56a5fe324f6822ce73bcf48,shopping_net,29.68,"fraud_Reichert, Shanahan and Hayes",Fisheries officer,13,51,0.0
489c6e46d1bece36a21a878239bb9a7c,grocery_pos,172.68,fraud_Auer-Mosciski,Osteopath,4,38,0.0
c091df34fe7eddc0b419e6374d8aea66,shopping_net,106.7,fraud_Heathcote LLC,Freight forwarder,13,21,0.0
de25a0cb84afa372099ca5deea11d94c,shopping_net,8.21,fraud_Gerlach Inc,Scientific laboratory technician,13,38,0.0
c6627b2986d27c4ac0da8e19f0e8dacf,entertainment,13.41,fraud_Thiel-Thiel,"Editor, commissioning",7,72,0.0
f555dc946015d5d5b63f629aa5b4b51c,shopping_pos,6.14,fraud_Botsford Ltd,Exhibition designer,19,46,0.0
5704c7f89f289b3876128661838a511d,shopping_pos,117.16,"fraud_Bahringer, Schoen and Corkery",Claims inspector/assessor,10,36,0.0
eb8070ea0242bd12c8590927a8b97e96,home,29.87,fraud_Gulgowski LLC,Audiological scientist,23,66,0.0
36ead229784a4e28db8daf770ec63aad,personal_care,78.75,"fraud_Walter, Hettinger and Kessler",Engineering geologist,23,68,0.0
4cbd28e4dee8a7661632fde141777bb2,travel,3.64,fraud_Romaguera and Sons,Plant breeder/geneticist,13,73,0.0
cf293f06a3a4de13b61ea9e633caadee,travel,2.14,fraud_Lemke and Sons,Historic buildings inspector/conservation officer,20,62,0.0
2f54b71354eaf7cd1990199c4ad3412a,misc_net,2.38,fraud_Kris-Weimann,"Therapist, occupational",11,64,0.0
acd026393262d1aad992538e7e82a602,shopping_net,12.56,"fraud_Zboncak, Rowe and Murazik",Counsellor,2,67,0.0
